2020-03-16 13:38:27,264 - 收到数据：123456
2020-03-16 13:38:27,274 - 收到数据：123456
2020-03-16 13:38:27,285 - 收到数据：123456
2020-03-16 13:38:27,295 - 收到数据：123456
2020-03-16 13:38:27,306 - 收到数据：123456
2020-03-16 13:38:27,317 - 收到数据：123456
2020-03-16 13:38:27,328 - 收到数据：123456
2020-03-16 13:38:27,339 - 收到数据：123456
2020-03-16 13:38:27,349 - 收到数据：123456
2020-03-16 13:38:27,360 - 收到数据：123456
2020-03-16 13:38:27,371 - 收到数据：123456
2020-03-16 13:38:27,371 - 收到数据：123456
2020-03-16 13:38:27,372 - 收到数据：123456
2020-03-16 13:38:27,383 - 收到数据：123456
2020-03-16 13:38:27,394 - 收到数据：123456
2020-03-16 13:38:27,405 - 收到数据：123456
2020-03-16 13:38:27,415 - 收到数据：123456
2020-03-16 13:38:27,425 - 收到数据：123456
2020-03-16 13:38:27,436 - 收到数据：123456
2020-03-16 13:38:27,447 - 收到数据：123456
2020-03-16 13:38:27,448 - 收到数据：123456
2020-03-16 13:38:27,459 - 收到数据：123456
2020-03-16 13:38:27,460 - 收到数据：123456
2020-03-16 13:38:27,471 - 收到数据：123456
2020-03-16 13:38:27,482 - 收到数据：123456
2020-03-16 13:38:27,492 - 收到数据：123456
2020-03-16 13:38:27,503 - 收到数据：123456
2020-03-16 13:38:27,514 - 收到数据：123456
2020-03-16 13:38:27,525 - 收到数据：123456
2020-03-16 13:38:27,535 - 收到数据：123456
2020-03-16 13:38:27,545 - 收到数据：123456
2020-03-16 13:38:27,556 - 收到数据：123456
2020-03-16 13:38:27,567 - 收到数据：123456
2020-03-16 13:38:27,578 - 收到数据：123456
2020-03-16 13:38:27,588 - 收到数据：123456
2020-03-16 13:38:27,598 - 收到数据：123456
2020-03-16 13:38:27,609 - 收到数据：123456
2020-03-16 13:38:27,620 - 收到数据：123456
2020-03-16 13:38:27,620 - 收到数据：123456
2020-03-16 13:38:27,631 - 收到数据：123456
2020-03-16 13:38:27,642 - 收到数据：123456
2020-03-16 13:38:27,652 - 收到数据：123456
2020-03-16 13:38:27,662 - 收到数据：123456
2020-03-16 13:38:27,673 - 收到数据：123456
2020-03-16 13:38:27,684 - 收到数据：123456
2020-03-16 13:38:27,694 - 收到数据：123456
2020-03-16 13:38:27,705 - 收到数据：123456
2020-03-16 13:38:27,716 - 收到数据：123456
2020-03-16 13:38:27,727 - 收到数据：123456
2020-03-16 13:38:27,738 - 收到数据：123456
2020-03-16 13:38:27,749 - 收到数据：123456
2020-03-16 13:38:27,759 - 收到数据：123456
2020-03-16 13:38:27,770 - 收到数据：123456
2020-03-16 13:38:27,781 - 收到数据：123456
2020-03-16 13:38:27,792 - 收到数据：123456
2020-03-16 13:38:27,802 - 收到数据：123456
2020-03-16 13:38:27,813 - 收到数据：123456
2020-03-16 13:38:27,823 - 收到数据：123456
2020-03-16 13:38:27,834 - 收到数据：123456
2020-03-16 13:38:27,845 - 收到数据：123456
2020-03-16 13:38:27,856 - 收到数据：123456
2020-03-16 13:38:27,867 - 收到数据：123456
2020-03-16 13:38:27,868 - 收到数据：123456
2020-03-16 13:38:27,869 - 收到数据：123456
2020-03-16 13:38:27,879 - 收到数据：123456
2020-03-16 13:38:27,890 - 收到数据：123456
2020-03-16 13:38:27,901 - 收到数据：123456
2020-03-16 13:38:27,912 - 收到数据：123456
2020-03-16 13:38:27,923 - 收到数据：123456
2020-03-16 13:38:27,923 - 收到数据：123456
2020-03-16 13:38:27,935 - 收到数据：123456
2020-03-16 13:38:27,935 - 收到数据：123456
2020-03-16 13:38:27,936 - 收到数据：123456
2020-03-16 13:38:27,937 - 收到数据：123456
2020-03-16 13:38:27,938 - 收到数据：123456
2020-03-16 13:38:27,949 - 收到数据：123456
2020-03-16 13:38:27,950 - 收到数据：123456
2020-03-16 13:38:27,950 - 收到数据：123456
2020-03-16 13:38:27,951 - 收到数据：123456
2020-03-16 13:38:27,951 - 收到数据：123456
2020-03-16 13:38:27,952 - 收到数据：123456
2020-03-16 13:38:27,963 - 收到数据：123456
2020-03-16 13:38:27,963 - 收到数据：123456
2020-03-16 13:38:27,975 - 收到数据：123456
2020-03-16 13:38:27,975 - 收到数据：123456
2020-03-16 13:38:27,987 - 收到数据：123456
2020-03-16 13:38:27,998 - 收到数据：123456
2020-03-16 13:38:27,999 - 收到数据：123456
2020-03-16 13:38:28,000 - 收到数据：123456
2020-03-16 13:38:28,001 - 收到数据：123456
2020-03-16 13:38:28,002 - 收到数据：123456
2020-03-16 13:38:28,012 - 收到数据：123456
2020-03-16 13:38:28,012 - 收到数据：123456
2020-03-16 13:38:28,013 - 收到数据：123456
2020-03-16 13:38:28,014 - 收到数据：123456
2020-03-16 13:38:28,015 - 收到数据：123456
2020-03-16 13:38:28,026 - 收到数据：123456
2020-03-16 13:38:28,037 - 收到数据：123456
2020-03-16 13:38:28,037 - 收到数据：123456
2020-03-16 13:38:28,038 - 收到数据：123456
2020-03-16 13:38:28,038 - 收到数据：123456
2020-03-16 13:38:28,038 - 收到数据：123456
2020-03-16 13:38:28,039 - 收到数据：123456
2020-03-16 13:38:28,040 - 收到数据：123456
2020-03-16 13:38:28,041 - 收到数据：123456
2020-03-16 13:38:28,041 - 收到数据：123456
2020-03-16 13:38:28,042 - 收到数据：123456
2020-03-16 13:38:28,042 - 收到数据：123456
2020-03-16 13:38:28,043 - 收到数据：123456
2020-03-16 13:38:28,054 - 收到数据：123456
2020-03-16 13:38:28,055 - 收到数据：123456
2020-03-16 13:38:28,055 - 收到数据：123456
2020-03-16 13:38:28,056 - 收到数据：123456
2020-03-16 13:38:28,066 - 收到数据：123456
2020-03-16 13:38:28,066 - 收到数据：123456
2020-03-16 13:38:28,067 - 收到数据：123456
2020-03-16 13:38:28,068 - 收到数据：123456
2020-03-16 13:38:28,068 - 收到数据：123456
2020-03-16 13:38:28,069 - 收到数据：123456
2020-03-16 13:38:28,070 - 收到数据：123456
2020-03-16 13:38:28,070 - 收到数据：123456
2020-03-16 13:38:28,071 - 收到数据：123456
2020-03-16 13:38:28,082 - 收到数据：123456
2020-03-16 13:38:28,083 - 收到数据：123456
2020-03-16 13:38:28,094 - 收到数据：123456
2020-03-16 13:38:28,094 - 收到数据：123456
2020-03-16 13:38:28,106 - 收到数据：123456
2020-03-16 13:38:28,106 - 收到数据：123456
2020-03-16 13:38:28,107 - 收到数据：123456
2020-03-16 13:38:28,108 - 收到数据：123456
2020-03-16 13:38:28,108 - 收到数据：123456
2020-03-16 13:38:28,119 - 收到数据：123456
2020-03-16 13:38:28,120 - 收到数据：123456
2020-03-16 13:38:28,120 - 收到数据：123456
2020-03-16 13:38:28,121 - 收到数据：123456
2020-03-16 13:38:28,121 - 收到数据：123456
2020-03-16 13:38:28,122 - 收到数据：123456
2020-03-16 13:38:28,123 - 收到数据：123456
2020-03-16 13:38:28,124 - 收到数据：123456
2020-03-16 13:38:28,125 - 收到数据：123456
2020-03-16 13:38:28,126 - 收到数据：123456
2020-03-16 13:38:28,126 - 收到数据：123456
2020-03-16 13:38:28,127 - 收到数据：123456
2020-03-16 13:38:28,128 - 收到数据：123456
2020-03-16 13:38:28,139 - 收到数据：123456
2020-03-16 13:38:28,139 - 收到数据：123456
2020-03-16 13:38:28,151 - 收到数据：123456
2020-03-16 13:38:28,151 - 收到数据：123456
2020-03-16 13:38:28,152 - 收到数据：123456
2020-03-16 13:38:28,153 - 收到数据：123456
2020-03-16 13:38:28,153 - 收到数据：123456
2020-03-16 13:38:28,154 - 收到数据：123456
2020-03-16 13:38:28,165 - 收到数据：123456
2020-03-16 13:38:28,165 - 收到数据：123456
2020-03-16 13:38:28,177 - 收到数据：123456
2020-03-16 13:38:28,178 - 收到数据：123456
2020-03-16 13:38:28,189 - 收到数据：123456
2020-03-16 13:38:28,189 - 收到数据：123456
2020-03-16 13:38:28,201 - 收到数据：123456
2020-03-16 13:38:28,201 - 收到数据：123456
2020-03-16 13:38:28,213 - 收到数据：123456
2020-03-16 13:38:28,213 - 收到数据：123456
2020-03-16 13:38:28,214 - 收到数据：123456
2020-03-16 13:38:28,225 - 收到数据：123456
2020-03-16 13:38:28,225 - 收到数据：123456
2020-03-16 13:38:28,237 - 收到数据：123456
2020-03-16 13:38:28,237 - 收到数据：123456
2020-03-16 13:38:28,238 - 收到数据：123456
2020-03-16 13:38:28,238 - 收到数据：123456
2020-03-16 13:38:28,239 - 收到数据：123456
2020-03-16 13:38:28,250 - 收到数据：123456
2020-03-16 13:38:28,250 - 收到数据：123456
2020-03-16 13:38:28,262 - 收到数据：123456
2020-03-16 13:38:28,262 - 收到数据：123456
2020-03-16 13:38:28,274 - 收到数据：123456
2020-03-16 13:38:28,274 - 收到数据：123456
2020-03-16 13:38:28,275 - 收到数据：123456
2020-03-16 13:38:28,275 - 收到数据：123456
2020-03-16 13:38:28,276 - 收到数据：123456
2020-03-16 13:38:28,287 - 收到数据：123456
2020-03-16 13:38:28,287 - 收到数据：123456
2020-03-16 13:38:28,299 - 收到数据：123456
2020-03-16 13:38:28,300 - 收到数据：123456
2020-03-16 13:38:28,301 - 收到数据：123456
2020-03-16 13:38:28,301 - 收到数据：123456
2020-03-16 13:38:28,302 - 收到数据：123456
2020-03-16 13:38:28,313 - 收到数据：123456
2020-03-16 13:38:28,314 - 收到数据：123456
2020-03-16 13:38:28,314 - 收到数据：123456
2020-03-16 13:38:28,315 - 收到数据：123456
2020-03-16 13:38:28,317 - 收到数据：123456
2020-03-16 13:38:28,318 - 收到数据：123456
2020-03-16 13:38:28,318 - 收到数据：123456
2020-03-16 13:38:28,329 - 收到数据：123456
2020-03-16 13:38:28,340 - 收到数据：123456
2020-03-16 13:38:28,350 - 收到数据：123456
2020-03-16 13:38:28,361 - 收到数据：123456
2020-03-16 13:38:28,372 - 收到数据：123456
2020-03-16 13:38:28,372 - 收到数据：123456
2020-03-16 13:38:28,373 - 收到数据：123456
2020-03-16 13:38:28,384 - 收到数据：123456
2020-03-16 13:38:28,394 - 收到数据：123456
2020-03-16 13:38:28,405 - 收到数据：123456
2020-03-16 13:38:28,415 - 收到数据：123456
2020-03-16 13:38:28,416 - 收到数据：123456
2020-03-16 13:38:28,416 - 收到数据：123456
2020-03-16 13:38:28,417 - 收到数据：123456
2020-03-16 13:38:28,418 - 收到数据：123456
2020-03-16 13:38:28,419 - 收到数据：123456
2020-03-16 13:38:28,421 - 收到数据：123456
2020-03-16 13:38:28,422 - 收到数据：123456
2020-03-16 13:38:28,433 - 收到数据：123456
2020-03-16 13:38:28,433 - 收到数据：123456
2020-03-16 13:38:28,444 - 收到数据：123456
2020-03-16 13:38:28,444 - 收到数据：123456
2020-03-16 13:38:28,456 - 收到数据：123456
2020-03-16 13:38:28,457 - 收到数据：123456
2020-03-16 13:38:28,457 - 收到数据：123456
2020-03-16 13:38:28,458 - 收到数据：123456
2020-03-16 13:38:28,470 - 收到数据：123456
2020-03-16 13:38:28,470 - 收到数据：123456
2020-03-16 13:38:28,482 - 收到数据：123456
2020-03-16 13:38:28,493 - 收到数据：123456
2020-03-16 13:38:28,503 - 收到数据：123456
2020-03-16 13:38:28,503 - 收到数据：123456
2020-03-16 13:38:28,504 - 收到数据：123456
2020-03-16 13:38:28,515 - 收到数据：123456
2020-03-16 13:38:28,525 - 收到数据：123456
2020-03-16 13:38:28,536 - 收到数据：123456
2020-03-16 13:38:28,547 - 收到数据：123456
2020-03-16 13:38:28,558 - 收到数据：123456
2020-03-16 13:38:28,569 - 收到数据：123456
2020-03-16 13:38:28,569 - 收到数据：123456
2020-03-16 13:38:28,581 - 收到数据：123456
2020-03-16 13:38:28,591 - 收到数据：123456
2020-03-16 13:38:28,602 - 收到数据：123456
2020-03-16 13:38:28,603 - 收到数据：123456
2020-03-16 13:38:28,614 - 收到数据：123456
2020-03-16 13:38:28,625 - 收到数据：123456
2020-03-16 13:38:28,635 - 收到数据：123456
2020-03-16 13:38:28,646 - 收到数据：123456
2020-03-16 13:38:28,657 - 收到数据：123456
2020-03-16 13:38:28,667 - 收到数据：123456
2020-03-16 13:38:28,678 - 收到数据：123456
2020-03-16 13:38:28,688 - 收到数据：123456
2020-03-16 13:38:28,699 - 收到数据：123456
2020-03-16 13:38:28,700 - 收到数据：123456
2020-03-16 13:38:28,710 - 收到数据：123456
2020-03-16 13:38:28,721 - 收到数据：123456
2020-03-16 13:38:28,732 - 收到数据：123456
2020-03-16 13:38:28,732 - 收到数据：123456
2020-03-16 13:38:28,743 - 收到数据：123456
2020-03-16 13:38:28,754 - 收到数据：123456
2020-03-16 13:38:28,765 - 收到数据：123456
2020-03-16 13:38:28,775 - 收到数据：123456
2020-03-16 13:38:28,785 - 收到数据：123456
2020-03-16 13:38:28,796 - 收到数据：123456
2020-03-16 13:38:28,796 - 收到数据：123456
2020-03-16 13:38:28,807 - 收到数据：123456
2020-03-16 13:38:28,817 - 收到数据：123456
2020-03-16 13:38:28,828 - 收到数据：123456
2020-03-16 13:38:28,828 - 收到数据：123456
2020-03-16 13:38:28,839 - 收到数据：123456
2020-03-16 13:38:28,849 - 收到数据：123456
2020-03-16 13:38:28,859 - 收到数据：123456
2020-03-16 13:38:28,870 - 收到数据：123456
2020-03-16 13:38:28,870 - 收到数据：123456
2020-03-16 13:38:28,871 - 收到数据：123456
2020-03-16 13:38:28,882 - 收到数据：123456
2020-03-16 13:38:28,883 - 收到数据：123456
2020-03-16 13:38:28,884 - 收到数据：123456
2020-03-16 13:38:28,894 - 收到数据：123456
2020-03-16 13:38:28,905 - 收到数据：123456
2020-03-16 13:38:28,916 - 收到数据：123456
2020-03-16 13:38:28,926 - 收到数据：123456
2020-03-16 13:38:28,937 - 收到数据：123456
2020-03-16 13:38:28,947 - 收到数据：123456
2020-03-16 13:38:28,958 - 收到数据：123456
2020-03-16 13:38:28,969 - 收到数据：123456
2020-03-16 13:38:28,980 - 收到数据：123456
2020-03-16 13:38:28,991 - 收到数据：123456
2020-03-16 13:38:28,992 - 收到数据：123456
2020-03-16 13:38:29,002 - 收到数据：123456
2020-03-16 13:38:29,013 - 收到数据：123456
2020-03-16 13:38:29,023 - 收到数据：123456
2020-03-16 13:38:29,033 - 收到数据：123456
2020-03-16 13:38:29,044 - 收到数据：123456
2020-03-16 13:38:29,054 - 收到数据：123456
2020-03-16 13:38:29,065 - 收到数据：123456
2020-03-16 13:38:29,075 - 收到数据：123456
2020-03-16 13:38:29,086 - 收到数据：123456
2020-03-16 13:38:29,086 - 收到数据：123456
2020-03-16 13:38:29,087 - 收到数据：123456
2020-03-16 13:38:29,098 - 收到数据：123456
2020-03-16 13:38:29,108 - 收到数据：123456
2020-03-16 13:38:29,119 - 收到数据：123456
2020-03-16 13:38:29,119 - 收到数据：123456
2020-03-16 13:38:29,120 - 收到数据：123456
2020-03-16 13:38:29,130 - 收到数据：123456
2020-03-16 13:38:29,141 - 收到数据：123456
2020-03-16 13:38:29,152 - 收到数据：123456
2020-03-16 13:38:29,162 - 收到数据：123456
2020-03-16 13:38:29,172 - 收到数据：123456
2020-03-16 13:38:29,183 - 收到数据：123456
2020-03-16 13:38:29,194 - 收到数据：123456
2020-03-16 13:38:29,205 - 收到数据：123456
2020-03-16 13:38:29,216 - 收到数据：123456
2020-03-16 13:38:29,226 - 收到数据：123456
2020-03-16 13:38:29,237 - 收到数据：123456
2020-03-16 13:38:29,248 - 收到数据：123456
2020-03-16 13:38:29,258 - 收到数据：123456
2020-03-16 13:38:29,269 - 收到数据：123456
2020-03-16 13:38:29,269 - 收到数据：123456
2020-03-16 13:38:29,280 - 收到数据：123456
2020-03-16 13:38:29,291 - 收到数据：123456
2020-03-16 13:38:29,302 - 收到数据：123456
2020-03-16 13:38:29,312 - 收到数据：123456
2020-03-16 13:38:29,323 - 收到数据：123456
2020-03-16 13:38:29,334 - 收到数据：123456
2020-03-16 13:38:29,345 - 收到数据：123456
2020-03-16 13:38:29,356 - 收到数据：123456
2020-03-16 13:38:29,367 - 收到数据：123456
2020-03-16 13:38:29,378 - 收到数据：123456
2020-03-16 13:38:29,389 - 收到数据：123456
2020-03-16 13:38:29,400 - 收到数据：123456
2020-03-16 13:38:29,411 - 收到数据：123456
2020-03-16 13:38:29,411 - 收到数据：123456
2020-03-16 13:38:29,412 - 收到数据：123456
2020-03-16 13:38:29,413 - 收到数据：123456
2020-03-16 13:38:29,425 - 收到数据：123456
2020-03-16 13:38:29,436 - 收到数据：123456
2020-03-16 13:38:29,437 - 收到数据：123456
2020-03-16 13:38:29,448 - 收到数据：123456
2020-03-16 13:38:29,448 - 收到数据：123456
2020-03-16 13:38:29,460 - 收到数据：123456
2020-03-16 13:38:29,461 - 收到数据：123456
2020-03-16 13:38:29,462 - 收到数据：123456
2020-03-16 13:38:29,473 - 收到数据：123456
2020-03-16 13:38:29,484 - 收到数据：123456
2020-03-16 13:38:29,485 - 收到数据：123456
2020-03-16 13:38:29,486 - 收到数据：123456
2020-03-16 13:38:29,497 - 收到数据：123456
2020-03-16 13:38:29,497 - 收到数据：123456
2020-03-16 13:38:29,498 - 收到数据：123456
2020-03-16 13:38:29,499 - 收到数据：123456
2020-03-16 13:38:29,500 - 收到数据：123456
2020-03-16 13:38:29,501 - 收到数据：123456
2020-03-16 13:38:29,502 - 收到数据：123456
2020-03-16 13:38:29,503 - 收到数据：123456
2020-03-16 13:38:29,504 - 收到数据：123456
2020-03-16 13:38:29,504 - 收到数据：123456
2020-03-16 13:38:29,505 - 收到数据：123456
2020-03-16 13:38:29,506 - 收到数据：123456
2020-03-16 13:38:29,517 - 收到数据：123456
2020-03-16 13:38:29,518 - 收到数据：123456
2020-03-16 13:38:29,530 - 收到数据：123456
2020-03-16 13:38:29,531 - 收到数据：123456
2020-03-16 13:38:29,541 - 收到数据：123456
2020-03-16 13:38:29,542 - 收到数据：123456
2020-03-16 13:38:29,542 - 收到数据：123456
2020-03-16 13:38:29,543 - 收到数据：123456
2020-03-16 13:38:29,544 - 收到数据：123456
2020-03-16 13:38:29,544 - 收到数据：123456
2020-03-16 13:38:29,545 - 收到数据：123456
2020-03-16 13:38:29,557 - 收到数据：123456
2020-03-16 13:38:29,557 - 收到数据：123456
2020-03-16 13:38:29,569 - 收到数据：123456
2020-03-16 13:38:29,580 - 收到数据：123456
2020-03-16 13:38:29,591 - 收到数据：123456
2020-03-16 13:38:29,602 - 收到数据：123456
2020-03-16 13:38:29,613 - 收到数据：123456
2020-03-16 13:38:29,624 - 收到数据：123456
2020-03-16 13:38:29,624 - 收到数据：123456
2020-03-16 13:38:29,636 - 收到数据：123456
2020-03-16 13:38:29,636 - 收到数据：123456
2020-03-16 13:38:29,648 - 收到数据：123456
2020-03-16 13:38:29,659 - 收到数据：123456
2020-03-16 13:38:29,670 - 收到数据：123456
2020-03-16 13:38:29,670 - 收到数据：123456
2020-03-16 13:38:29,682 - 收到数据：123456
2020-03-16 13:38:29,693 - 收到数据：123456
2020-03-16 13:38:29,694 - 收到数据：123456
2020-03-16 13:38:29,704 - 收到数据：123456
2020-03-16 13:38:29,715 - 收到数据：123456
2020-03-16 13:38:29,726 - 收到数据：123456
2020-03-16 13:38:29,737 - 收到数据：123456
2020-03-16 13:38:29,748 - 收到数据：123456
2020-03-16 13:38:29,758 - 收到数据：123456
2020-03-16 13:38:29,769 - 收到数据：123456
2020-03-16 13:38:29,780 - 收到数据：123456
2020-03-16 13:38:29,791 - 收到数据：123456
2020-03-16 13:38:29,802 - 收到数据：123456
2020-03-16 13:38:29,812 - 收到数据：123456
2020-03-16 13:38:29,823 - 收到数据：123456
2020-03-16 13:38:29,824 - 收到数据：123456
2020-03-16 13:38:29,835 - 收到数据：123456
2020-03-16 13:38:29,846 - 收到数据：123456
2020-03-16 13:38:29,846 - 收到数据：123456
2020-03-16 13:38:29,857 - 收到数据：123456
2020-03-16 13:38:29,858 - 收到数据：123456
2020-03-16 13:38:29,869 - 收到数据：123456
2020-03-16 13:38:29,879 - 收到数据：123456
2020-03-16 13:38:29,890 - 收到数据：123456
2020-03-16 13:38:29,901 - 收到数据：123456
2020-03-16 13:38:29,911 - 收到数据：123456
2020-03-16 13:38:29,921 - 收到数据：123456
2020-03-16 13:38:29,932 - 收到数据：123456
2020-03-16 13:38:29,943 - 收到数据：123456
2020-03-16 13:38:29,954 - 收到数据：123456
2020-03-16 13:38:29,965 - 收到数据：123456
2020-03-16 13:38:29,975 - 收到数据：123456
2020-03-16 13:38:29,986 - 收到数据：123456
2020-03-16 13:38:29,997 - 收到数据：123456
2020-03-16 13:38:30,008 - 收到数据：123456
2020-03-16 13:38:30,008 - 收到数据：123456
2020-03-16 13:38:30,019 - 收到数据：123456
2020-03-16 13:38:30,030 - 收到数据：123456
2020-03-16 13:38:30,041 - 收到数据：123456
2020-03-16 13:38:30,051 - 收到数据：123456
2020-03-16 13:38:30,062 - 收到数据：123456
2020-03-16 13:38:30,073 - 收到数据：123456
2020-03-16 13:38:30,073 - 收到数据：123456
2020-03-16 13:38:30,085 - 收到数据：123456
2020-03-16 13:38:30,085 - 收到数据：123456
2020-03-16 13:38:30,096 - 收到数据：123456
2020-03-16 13:38:30,106 - 收到数据：123456
2020-03-16 13:38:30,117 - 收到数据：123456
2020-03-16 13:38:30,128 - 收到数据：123456
2020-03-16 13:38:30,139 - 收到数据：123456
2020-03-16 13:38:30,150 - 收到数据：123456
2020-03-16 13:38:30,160 - 收到数据：123456
2020-03-16 13:38:30,171 - 收到数据：123456
2020-03-16 13:38:30,182 - 收到数据：123456
2020-03-16 13:38:30,193 - 收到数据：123456
2020-03-16 13:38:30,204 - 收到数据：123456
2020-03-16 13:38:30,215 - 收到数据：123456
2020-03-16 13:38:30,226 - 收到数据：123456
2020-03-16 13:38:30,237 - 收到数据：123456
2020-03-16 13:38:30,237 - 收到数据：123456
2020-03-16 13:38:30,249 - 收到数据：123456
2020-03-16 13:38:30,250 - 收到数据：123456
2020-03-16 13:38:30,250 - 收到数据：123456
2020-03-16 13:38:30,251 - 收到数据：123456
2020-03-16 13:38:30,252 - 收到数据：123456
2020-03-16 13:38:30,252 - 收到数据：123456
2020-03-16 13:38:30,253 - 收到数据：123456
2020-03-16 13:38:30,253 - 收到数据：123456
2020-03-16 13:38:30,254 - 收到数据：123456
2020-03-16 13:38:30,255 - 收到数据：123456
2020-03-16 13:38:30,255 - 收到数据：123456
2020-03-16 13:38:30,256 - 收到数据：123456
2020-03-16 13:38:30,257 - 收到数据：123456
2020-03-16 13:38:30,258 - 收到数据：123456
2020-03-16 13:38:30,259 - 收到数据：123456
2020-03-16 13:38:30,270 - 收到数据：123456
2020-03-16 13:38:30,271 - 收到数据：123456
2020-03-16 13:38:30,271 - 收到数据：123456
2020-03-16 13:38:30,271 - 收到数据：123456
2020-03-16 13:38:30,272 - 收到数据：123456
2020-03-16 13:38:30,272 - 收到数据：123456
2020-03-16 13:38:30,273 - 收到数据：123456
2020-03-16 13:38:30,273 - 收到数据：123456
2020-03-16 13:38:30,274 - 收到数据：123456
2020-03-16 13:38:30,284 - 收到数据：123456
2020-03-16 13:38:30,284 - 收到数据：123456
2020-03-16 13:38:30,285 - 收到数据：123456
2020-03-16 13:38:30,286 - 收到数据：123456
2020-03-16 13:38:30,287 - 收到数据：123456
2020-03-16 13:38:30,287 - 收到数据：123456
2020-03-16 13:38:30,288 - 收到数据：123456
2020-03-16 13:38:30,288 - 收到数据：123456
2020-03-16 13:38:30,300 - 收到数据：123456
2020-03-16 13:38:30,301 - 收到数据：123456
2020-03-16 13:38:30,301 - 收到数据：123456
2020-03-16 13:38:30,302 - 收到数据：123456
2020-03-16 13:38:30,313 - 收到数据：123456
2020-03-16 13:38:30,324 - 收到数据：123456
2020-03-16 13:38:30,324 - 收到数据：123456
2020-03-16 13:38:30,336 - 收到数据：123456
2020-03-16 13:38:30,337 - 收到数据：123456
2020-03-16 13:38:30,347 - 收到数据：123456
2020-03-16 13:38:30,358 - 收到数据：123456
2020-03-16 13:38:30,369 - 收到数据：123456
2020-03-16 13:38:30,379 - 收到数据：123456
2020-03-16 13:38:30,390 - 收到数据：123456
2020-03-16 13:38:30,401 - 收到数据：123456
2020-03-16 13:38:30,411 - 收到数据：123456
2020-03-16 13:38:30,422 - 收到数据：123456
2020-03-16 13:38:30,433 - 收到数据：123456
2020-03-16 13:38:30,444 - 收到数据：123456
2020-03-16 13:38:30,444 - 收到数据：123456
2020-03-16 13:38:30,445 - 收到数据：123456
2020-03-16 13:38:30,456 - 收到数据：123456
2020-03-16 13:38:30,456 - 收到数据：123456
2020-03-16 13:38:30,468 - 收到数据：123456
2020-03-16 13:38:30,479 - 收到数据：123456
2020-03-16 13:38:30,480 - 收到数据：123456
2020-03-16 13:38:30,490 - 收到数据：123456
2020-03-16 13:38:30,501 - 收到数据：123456
2020-03-16 13:38:30,502 - 收到数据：123456
2020-03-16 13:38:30,512 - 收到数据：123456
2020-03-16 13:38:30,523 - 收到数据：123456
2020-03-16 13:38:30,534 - 收到数据：123456
2020-03-16 13:38:30,545 - 收到数据：123456
2020-03-16 13:38:30,556 - 收到数据：123456
2020-03-16 13:38:30,566 - 收到数据：123456
2020-03-16 13:38:30,577 - 收到数据：123456
2020-03-16 13:38:30,588 - 收到数据：123456
2020-03-16 13:38:30,599 - 收到数据：123456
2020-03-16 13:38:30,610 - 收到数据：123456
2020-03-16 13:38:30,621 - 收到数据：123456
2020-03-16 13:38:30,622 - 收到数据：123456
2020-03-16 13:38:30,632 - 收到数据：123456
2020-03-16 13:38:30,643 - 收到数据：123456
2020-03-16 13:38:30,654 - 收到数据：123456
2020-03-16 13:38:30,664 - 收到数据：123456
2020-03-16 13:38:30,675 - 收到数据：123456
2020-03-16 13:38:30,675 - 收到数据：123456
2020-03-16 13:38:30,687 - 收到数据：123456
2020-03-16 13:38:30,698 - 收到数据：123456
2020-03-16 13:38:30,709 - 收到数据：123456
2020-03-16 13:38:30,720 - 收到数据：123456
2020-03-16 13:38:30,720 - 收到数据：123456
2020-03-16 13:38:30,732 - 收到数据：123456
2020-03-16 13:38:30,733 - 收到数据：123456
2020-03-16 13:38:30,744 - 收到数据：123456
2020-03-16 13:38:30,744 - 收到数据：123456
2020-03-16 13:38:30,755 - 收到数据：123456
2020-03-16 13:38:30,755 - 收到数据：123456
2020-03-16 13:38:30,756 - 收到数据：123456
2020-03-16 13:38:30,757 - 收到数据：123456
2020-03-16 13:38:30,757 - 收到数据：123456
2020-03-16 13:38:30,768 - 收到数据：123456
2020-03-16 13:38:30,769 - 收到数据：123456
2020-03-16 13:38:30,769 - 收到数据：123456
2020-03-16 13:38:30,770 - 收到数据：123456
2020-03-16 13:38:30,770 - 收到数据：123456
2020-03-16 13:38:30,771 - 收到数据：123456
2020-03-16 13:38:30,771 - 收到数据：123456
2020-03-16 13:38:30,772 - 收到数据：123456
2020-03-16 13:38:30,772 - 收到数据：123456
2020-03-16 13:38:30,773 - 收到数据：123456
2020-03-16 13:38:30,773 - 收到数据：123456
2020-03-16 13:38:30,773 - 收到数据：123456
2020-03-16 13:38:30,774 - 收到数据：123456
2020-03-16 13:38:30,774 - 收到数据：123456
2020-03-16 13:38:30,775 - 收到数据：123456
2020-03-16 13:38:30,775 - 收到数据：123456
2020-03-16 13:38:30,776 - 收到数据：123456
2020-03-16 13:38:30,776 - 收到数据：123456
2020-03-16 13:38:30,777 - 收到数据：123456
2020-03-16 13:38:30,777 - 收到数据：123456
2020-03-16 13:38:30,778 - 收到数据：123456
2020-03-16 13:38:30,778 - 收到数据：123456
2020-03-16 13:38:30,779 - 收到数据：123456
2020-03-16 13:38:30,779 - 收到数据：123456
2020-03-16 13:38:30,780 - 收到数据：123456
2020-03-16 13:38:30,781 - 收到数据：123456
2020-03-16 13:38:30,781 - 收到数据：123456
2020-03-16 13:38:30,793 - 收到数据：123456
